molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL5868913,active,6.1249387366083,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3c(O)cccc3F)c3cc(Cl)ccc32)C1,427.8630000000001,3.3194000000000017,2.0,3.0
CHEMBL6055952,inactive,4.723538195826756,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3cc[nH]n3)c3ccc(-c4ccccc4Cl)cc32)C1,459.9370000000002,3.8648000000000025,2.0,3.0
CHEMBL5847687,inactive,3.88455591656376,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3ccc(F)cc3F)c3cc(-c4ccc(F)cc4F)ccc32)C1,507.4870000000002,5.044700000000004,1.0,2.0
CHEMBL5930911,inactive,3.87565882922504,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3ccc4ccccc4c3)c3cc(-c4ccc5ccccc5c4)cc(C)c32)C1,549.6740000000001,7.103120000000007,1.0,2.0
CHEMBL5885874,inactive,3.6020599913279625,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3cccc(-c4ccccc4)c3)c3cc(Br)cc(C)c32)C1,528.45,5.559220000000005,1.0,2.0
CHEMBL5906332,inactive,4.889410289700751,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3cccc(C#N)c3)c3cc(Br)ccc32)C1,463.33500000000015,3.4554800000000023,1.0,3.0
CHEMBL5769977,active,6.6020599913279625,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3ccccc3-c3ccccc3)c3cc(Br)cc(C)c32)C1,528.45,5.559220000000004,1.0,2.0
CHEMBL5901671,active,6.1487416512809245,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3ccccc3-c3ccccc3)c3cc(Cl)ccc32)C1,469.97200000000015,5.141700000000005,1.0,2.0
CHEMBL6057294,active,6.4089353929735005,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3ccccc3C(C)C)c3cc(Br)cc(C)c32)C1,494.4330000000002,5.015620000000005,1.0,2.0
CHEMBL5937848,inactive,4.480172006224281,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3ccccc3C)c3cc(Cl)ccc32)C1,407.9010000000001,3.783120000000003,1.0,2.0
CHEMBL5962127,inactive,4.85078088734462,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3ccccc3OC)c3cc(-c4ccccc4OC)ccc32)C1,495.5790000000003,4.505500000000004,1.0,4.0
CHEMBL5900668,active,6.036212172654444,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3ccccc3OC)c3cc(Br)ccc32)C1,468.35100000000017,3.5924000000000023,1.0,3.0
CHEMBL5945743,inactive,4.040481623027001,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3cccnc3)c3cc(-c4cccnc4)ccc32)C1,437.50300000000016,3.2783000000000015,1.0,4.0
CHEMBL5770320,inactive,4.85078088734462,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3cccnc3)c3cc(Br)ccc32)C1,439.3130000000001,2.9788000000000014,1.0,3.0
CHEMBL5973271,inactive,4.610833915635467,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3cnn(C)c3)c3cc(Cl)ccc32)C1,397.86600000000016,2.2081999999999997,1.0,3.0
CHEMBL5896862,inactive,3.6020599913279625,C=CC(=O)N1CC(NC(=O)Cn2cc(-c3cocn3)c3ccc(-c4ccccc4Cl)cc32)C1,460.9210000000002,4.129700000000002,1.0,4.0
CHEMBL5924121,active,6.431798275933005,C=CC(=O)N1CC(NC(=O)Cn2cc(Br)c3cc(Cl)cc(C)c32)C1,410.6990000000001,2.8786200000000015,1.0,2.0
CHEMBL5918958,inactive,3.883724412419456,C=CC(=O)N1CC(NC(=O)Cn2cc(Br)c3cc([N+](=O)[O-])ccc32)C1,407.22400000000016,1.8249999999999997,1.0,4.0
CHEMBL6052255,inactive,4.640164517660112,C=CC(=O)N1CC(NC(=O)Cn2cc(C#N)c3cc(Br)ccc32)C1,387.237,1.78848,1.0,3.0
CHEMBL5797296,inactive,4.806875401645538,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)C(=O)NCc3ccccc3)c3cc(Br)ccc32)C1,523.3870000000001,2.4159000000000015,2.0,4.0
CHEMBL5957567,inactive,3.6020599913279625,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)C(=O)O)c3ccccc32)C1,355.3500000000001,0.42160000000000036,2.0,4.0
CHEMBL5989064,inactive,4.657577319177793,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)C(=O)OCC)c3cc(Br)ccc32)C1,462.3000000000002,1.6625999999999996,1.0,5.0
CHEMBL5972439,inactive,3.6020599913279625,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)C(=O)OCC)c3ccccc32)C1,383.40400000000017,0.9000999999999997,1.0,5.0
CHEMBL6001141,active,6.522878745280337,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N(C)CC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c3cc(Br)ccc32)C1,654.871,4.299700000000003,2.0,4.0
CHEMBL4522790,inactive,4.572838597074035,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N(C)Cc3ccccc3)c3cc(Br)ccc32)C1,509.40400000000017,3.189000000000002,1.0,3.0
CHEMBL5956258,active,6.327902142064283,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CC4(CCN4c4ccccn4)C3)c3cc(Br)ccc32)C1,563.4560000000001,2.4167000000000005,1.0,5.0
CHEMBL5885841,inactive,4.835647144215563,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCC4(CCc5ccccc54)CC3)c3cc(Br)ccc32)C1,575.5070000000002,4.0370000000000035,1.0,3.0
CHEMBL5980579,inactive,4.623423042943488,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)c3cc(Br)ccc32)C1,574.4760000000002,2.609700000000001,1.0,5.0
CHEMBL5909957,active,6.275724130399211,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCN(c4ccc(CN(C)C)cn4)CC3)c3cc(Br)ccc32)C1,608.5410000000003,2.3358000000000008,1.0,6.0
CHEMBL6025103,active,6.2441251443275085,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCN(c4ccc(OC)cn4)CC3)c3cc(Br)ccc32)C1,581.4710000000001,2.2828,1.0,6.0
CHEMBL6022583,active,6.552841968657781,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)c3cc(Br)ccc32)C1,595.4540000000002,2.7874000000000017,1.0,6.0
CHEMBL6063814,active,6.481486060122113,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCN(c4ccc([N+](=O)[O-])cn4)CC3)c3cc(Br)ccc32)C1,596.4420000000001,2.1824000000000003,1.0,7.0
CHEMBL6055371,active,6.017728766960431,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCN(c4ccccn4)CC3)c3cc(Br)ccc32)C1,551.4450000000002,2.2742000000000004,1.0,5.0
CHEMBL6003999,inactive,4.779891911959945,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCN4CCCC[C@@H]4C3)c3cc(Br)ccc32)C1,528.4510000000002,2.2271,1.0,4.0
CHEMBL5810209,inactive,4.634512015109101,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCN4CCCC[C@H]4C3)c3cc(Br)ccc32)C1,528.4510000000002,2.2271,1.0,4.0
CHEMBL5989716,inactive,4.437707135543525,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCN4CCOC[C@@H]4C3)c3cc(Br)ccc32)C1,530.4230000000002,1.0734000000000004,1.0,5.0
CHEMBL5941677,inactive,4.504455662453552,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCNCC3)c3cc(Br)ccc32)C1,474.3590000000002,0.9621999999999999,2.0,4.0
CHEMBL5804630,active,6.050609993355087,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCOC(c4ccccc4)C3)c3cc(Br)ccc32)C1,551.4410000000001,3.1305000000000023,1.0,4.0
CHEMBL5930275,inactive,4.838631997765025,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCO[C@@H](c4ccccc4)C3)c3cc(Br)ccc32)C1,551.4410000000001,3.1305000000000023,1.0,4.0
CHEMBL5895712,active,6.154901959985743,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCO[C@H](c4ccccc4)C3)c3cc(Br)ccc32)C1,551.4410000000001,3.1305000000000023,1.0,4.0
CHEMBL6047623,active,6.619788758288394,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(Br)cc(C)cc4C3)c3cc(Br)cc(C)c32)C1,628.365,4.494640000000004,1.0,3.0
CHEMBL5924666,active,6.552841968657781,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(Br)cc(C)cc4C3)c3cc(Br)ccc32)C1,614.3380000000001,4.186220000000003,1.0,3.0
CHEMBL5938964,active,6.54515513999149,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(Br)cc(C)cc4C3)c3cc(Cl)cc(Cl)c32)C1,604.3320000000001,4.730520000000004,1.0,3.0
CHEMBL5799930,active,6.568636235841013,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(Br)cc(C)cc4C3)c3cc([N+](=O)[O-])ccc32)C1,580.4390000000002,3.331920000000001,1.0,5.0
CHEMBL6031759,active,6.376750709602099,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(C#N)cccc4C3)c3cc(Br)ccc32)C1,546.4250000000002,2.9869800000000017,1.0,4.0
CHEMBL5823788,active,6.769551078621726,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(C)cccc4C3)c3cc(Br)cc(C)c32)C1,549.4690000000002,3.732140000000003,1.0,3.0
CHEMBL5970644,active,6.371611069949688,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(C)cccc4C3)c3cc(Br)ccc32)C1,535.4420000000001,3.423720000000002,1.0,3.0
CHEMBL5857768,active,6.709965388637482,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(C)cccc4C3)c3cc(Cl)cc(Cl)c32)C1,525.4360000000003,3.9680200000000028,1.0,3.0
CHEMBL5915009,active,6.318758762624412,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(C)cccc4C3)c3cc([N+](=O)[O-])ccc32)C1,501.54300000000035,2.56942,1.0,5.0
CHEMBL4570206,inactive,4.917035206222248,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(Cl)cccc4C3)c3cc(Br)ccc32)C1,555.8600000000001,3.7687000000000026,1.0,3.0
CHEMBL4466759,inactive,4.816587788021574,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(F)cccc4C3)c3cc(Br)ccc32)C1,539.4050000000001,3.2544000000000013,1.0,3.0
CHEMBL5798959,active,6.508638306165727,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(ccc(Cl)c4Cl)C3)c3cc(Br)ccc32)C1,590.3050000000002,4.422100000000004,1.0,3.0
CHEMBL4457550,active,6.764471553092451,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)cc(C)c32)C1,565.4680000000001,3.4323200000000025,1.0,4.0
CHEMBL4444447,active,6.1944991418416,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)ccc32)C1,551.4410000000001,3.1239000000000017,1.0,4.0
CHEMBL6056774,active,6.795880017344075,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(Cl)c32)C1,541.4350000000002,3.6682000000000023,1.0,4.0
CHEMBL5839623,active,6.3872161432802645,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(cccc4OC)C3)c3cc([N+](=O)[O-])ccc32)C1,517.5420000000003,2.2696000000000005,1.0,6.0
CHEMBL5978146,active,6.657577319177793,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(ccnc4OC)C3)c3c(Cl)c(Cl)ccc32)C1,542.4230000000002,3.063200000000001,1.0,5.0
CHEMBL5825538,active,6.552841968657781,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(ccnc4OC)C3)c3cc(Br)ccc32)C1,552.4290000000002,2.5189000000000004,1.0,5.0
CHEMBL5937079,active,6.200659450546418,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(Br)ccc4C3)c3cc(Br)ccc32)C1,600.311,3.8778000000000032,1.0,3.0
CHEMBL5777565,active,6.585026652029182,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(C(=O)OC)ccc4C3)c3cc(Br)ccc32)C1,579.4510000000001,2.9019000000000013,1.0,5.0
CHEMBL4435858,inactive,5.03456310022374,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(Cl)ccc4C3)c3cc(Br)ccc32)C1,555.8600000000001,3.7687000000000026,1.0,3.0
CHEMBL4456127,inactive,4.849090126298878,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4cc(F)ccc4C3)c3cc(Br)ccc32)C1,539.4050000000001,3.2544000000000013,1.0,3.0
CHEMBL5874054,active,6.366531544420414,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4ccc(C)cc4C3)c3cc(Br)ccc32)C1,535.4420000000001,3.423720000000002,1.0,3.0
CHEMBL4476533,inactive,4.736482283908034,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4ccccc4C3)c3cc(Br)ccc32)C1,521.4150000000002,3.115300000000002,1.0,3.0
CHEMBL6046046,inactive,4.79317412396815,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCn4c(Br)nnc4C3)c3cc(Br)ccc32)C1,591.264,1.9267999999999998,1.0,5.0
CHEMBL5980777,inactive,4.910094888560602,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NC(CC)Cc3ccccc3)c3cc(Br)ccc32)C1,537.4580000000001,3.667900000000002,2.0,3.0
CHEMBL5840776,inactive,4.341035157335565,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NC(Cc3ccccc3)C(=O)N(C)C)c3cc(Br)ccc32)C1,580.4830000000001,2.3461,2.0,4.0
CHEMBL5885127,inactive,4.0,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NC(Cc3ccccc3)C(F)(F)F)c3cc(Br)ccc32)C1,577.401,3.8202000000000025,2.0,3.0
CHEMBL6020066,inactive,4.804100347590766,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCC(C)c3ccccc3)c3cc(Br)ccc32)C1,523.431,3.450300000000002,2.0,3.0
CHEMBL5938835,active,6.327902142064283,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCC(CC)Oc3cccc(Cl)c3)c3cc(Br)ccc32)C1,587.902,4.157600000000003,2.0,4.0
CHEMBL6043103,inactive,4.995678626217358,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCC(c3ccccc3)C(C)C)c3cc(Br)ccc32)C1,551.485,4.086400000000003,2.0,3.0
CHEMBL5797037,active,6.180456064458132,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCC(c3sccc3C)N(C)C)c3cc(Br)ccc32)C1,572.5290000000001,3.319420000000001,2.0,5.0
CHEMBL5986442,active,6.167491087293763,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCC(=O)Nc3cc(C)ccc3C)c3cc(Br)ccc32)C1,580.4830000000001,3.2922400000000023,3.0,4.0
CHEMBL5857861,active,6.187086643357144,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCC(=O)Nc3cccc4ccccc34)c3cc(Br)ccc32)C1,602.4890000000001,3.8286000000000033,3.0,4.0
CHEMBL5979337,active,6.522878745280337,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCC(=O)Nc3ccccc3CC)c3cc(Br)cc(C)c32)C1,594.51,3.5462200000000026,3.0,4.0
CHEMBL6014345,active,6.585026652029182,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCC(=O)Nc3ccccc3CC)c3cc(Br)ccc32)C1,580.4830000000001,3.237800000000002,3.0,4.0
CHEMBL5831925,active,6.1249387366083,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCC(=O)Nc3ccccc3CC)c3cc([N+](=O)[O-])ccc32)C1,546.5840000000002,2.3835000000000006,3.0,6.0
CHEMBL6049260,active,6.031517051446065,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCCc3nc(C)cs3)c3cc(Br)ccc32)C1,544.4750000000001,3.044320000000001,2.0,5.0
CHEMBL5842282,active,6.173925197299173,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCN(C)c3cccc(C)c3)c3cc(Br)ccc32)C1,552.4730000000001,3.091420000000001,2.0,4.0
CHEMBL5974279,inactive,4.294136287716081,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCN3CCN(C)CC3)c3cc(Br)ccc32)C1,531.4550000000002,0.8940000000000015,2.0,5.0
CHEMBL5767920,inactive,4.6252516539898965,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCN3CCNC3=O)c3cc(Br)ccc32)C1,517.3840000000001,0.6718000000000008,3.0,4.0
CHEMBL5880065,inactive,4.458420756053419,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCN3CCSCC3)c3cc(Br)ccc32)C1,534.4800000000001,1.6954000000000002,2.0,5.0
CHEMBL6044648,inactive,3.879261594457057,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCNC(=O)C3CC3)c3cc(Br)ccc32)C1,516.3960000000002,1.1728000000000003,3.0,4.0
CHEMBL5782151,active,6.251811972993799,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCOc3c(C)cccc3C)c3cc(Br)ccc32)C1,553.4570000000001,3.3424400000000016,2.0,4.0
CHEMBL5985057,active,6.769551078621726,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCOc3c(C)cccc3C)c3cc(Cl)cc(Cl)c32)C1,543.4510000000001,3.8867400000000023,2.0,4.0
CHEMBL5913217,active,6.356547323513812,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCOc3ccccc3C)c3cc(Br)ccc32)C1,539.4300000000001,3.034020000000001,2.0,4.0
CHEMBL5899513,active,6.292429823902063,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3c(OC)ccc4ccccc34)c3cc(Br)ccc32)C1,589.4900000000001,4.051100000000003,2.0,4.0
CHEMBL6034842,inactive,4.382999658879101,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3c[nH]cn3)c3cc(Br)ccc32)C1,499.36900000000014,1.6123999999999996,3.0,4.0
CHEMBL5769041,active,6.292429823902063,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3ccc(Cl)cc3Cl)c3cc(Br)cc(C)c32)C1,592.321,4.504520000000003,2.0,3.0
CHEMBL5797019,active,6.214670164989233,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3ccc(Cl)cc3Cl)c3cc(Br)ccc32)C1,578.2940000000001,4.196100000000003,2.0,3.0
CHEMBL5883512,active,6.371611069949688,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3ccc(Cl)cc3Cl)c3cc(Cl)cc(Cl)c32)C1,568.2880000000001,4.740400000000004,2.0,3.0
CHEMBL4569400,inactive,4.6790233226571765,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3ccccc3)c3cc(Br)ccc32)C1,509.40400000000017,2.8893000000000013,2.0,3.0
CHEMBL5928058,inactive,3.6020599913279625,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3ccccn3)c3cc(Br)ccc32)C1,510.39200000000017,2.2843,2.0,4.0
CHEMBL5753772,inactive,4.818156412055227,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3cccnc3)c3cc(Br)ccc32)C1,510.39200000000017,2.2843,2.0,4.0
CHEMBL5824473,inactive,4.6777807052660805,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3ccco3)c3cc(Br)ccc32)C1,499.3650000000002,2.4823000000000004,2.0,4.0
CHEMBL6001885,active,6.221848749616356,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3nc(C)c(C)s3)c3cc(Br)ccc32)C1,544.4750000000001,2.9626400000000004,2.0,5.0
CHEMBL5744053,inactive,4.478861916295964,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCc3ncc[nH]3)c3cc(Br)ccc32)C1,499.36900000000014,1.6123999999999996,3.0,4.0
CHEMBL6031123,inactive,4.939302159646388,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCn3cccc3)c3cc(Br)ccc32)C1,498.38100000000014,2.1483,2.0,3.0
CHEMBL5808230,inactive,4.667561540084395,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCn3ccccc3=O)c3cc(Br)ccc32)C1,526.3910000000001,1.5084999999999997,2.0,4.0
CHEMBL5941009,inactive,4.675717544702307,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCn3cccn3)c3cc(Br)ccc32)C1,499.36900000000014,1.5432999999999997,2.0,4.0
CHEMBL6010508,inactive,4.423658649794207,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCCn3ccnc3)c3cc(Br)ccc32)C1,499.36900000000014,1.5432999999999997,2.0,4.0
CHEMBL4455193,inactive,4.847711655616943,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)NCc3ccccc3)c3cc(Br)ccc32)C1,495.3770000000001,2.846800000000001,2.0,3.0
CHEMBL5899127,inactive,4.554395796726403,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N[C@@H](CO)Cc3ccccc3)c3cc(Br)ccc32)C1,539.4300000000001,2.2502000000000004,3.0,4.0
CHEMBL6029931,inactive,4.958607314841775,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)OC)c3cc(Br)ccc32)C1,567.4400000000002,2.4309000000000003,2.0,5.0
CHEMBL5888938,inactive,3.9172146296835497,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N[C@@H]3CCCC[C@H]3c3ccccc3)c3cc(Br)ccc32)C1,563.4960000000002,4.373000000000003,2.0,3.0
CHEMBL5853933,inactive,3.6020599913279625,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N[C@@H]3CCC[C@H]3c3ccccc3)c3cc(Br)ccc32)C1,549.4690000000002,3.9829000000000025,2.0,3.0
CHEMBL5998988,inactive,4.987162775294828,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N[C@H](CO)Cc3ccccc3)c3cc(Br)ccc32)C1,539.4300000000001,2.2502000000000004,3.0,4.0
CHEMBL5806361,inactive,4.337242168318426,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N[C@H](Cc3ccccc3)C(N)=O)c3cc(Br)ccc32)C1,552.4290000000001,1.7431999999999999,3.0,4.0
CHEMBL5970783,inactive,4.580044251510242,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)OC(C)(C)C)c3cc(Br)ccc32)C1,462.34400000000016,2.8721000000000005,1.0,4.0
CHEMBL5769792,inactive,4.657577319177793,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)OC)c3cc(Br)ccc32)C1,420.2630000000001,1.7033999999999998,1.0,4.0
CHEMBL6000178,active,6.161150909262744,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)On3nnc4cccnc43)c3cc(Br)ccc32)C1,524.335,1.3254999999999997,1.0,7.0
CHEMBL5808742,inactive,4.7121982700697735,C=CC(=O)N1CC(NC(=O)Cn2cc(C(C)(O)C(=O)NCc3ccccc3)c3cc(Br)ccc32)C1,539.4300000000001,2.4407000000000014,3.0,4.0
CHEMBL5763345,inactive,4.043111545349923,C=CC(=O)N1CC(NC(=O)Cn2cc(C)c3cc(Br)ccc32)C1,376.2540000000001,2.22522,1.0,2.0
CHEMBL5836887,active,6.130768280269024,C=CC(=O)N1CC(NC(=O)Cn2cc(C3CC3)c3ccc(-c4ccccc4Cl)cc32)C1,433.93900000000014,4.352100000000003,1.0,2.0
CHEMBL5956465,inactive,4.488116639021126,C=CC(=O)N1CC(NC(=O)Cn2cc(C=O)c3cc(Br)ccc32)C1,390.2370000000001,1.7292999999999994,1.0,3.0
CHEMBL6049232,inactive,4.471083299722345,C=CC(=O)N1CC(NC(=O)Cn2cc(CC#N)c3cc(Br)ccc32)C1,401.26400000000007,1.98288,1.0,3.0
CHEMBL5927106,inactive,4.096367483915762,C=CC(=O)N1CC(NC(=O)Cn2cc(CC(=O)N3CC4CCC3C4)c3cc(Br)ccc32)C1,499.4090000000003,2.4702,1.0,3.0
CHEMBL5779223,inactive,4.338187314462739,C=CC(=O)N1CC(NC(=O)Cn2cc(CC(=O)N3CCC(c4ncc[nH]4)CC3)c3cc(Br)ccc32)C1,553.4610000000001,2.5886000000000005,2.0,4.0
CHEMBL5749285,inactive,4.508638306165727,C=CC(=O)N1CC(NC(=O)Cn2cc(CC(=O)N3CCC4(CCOCC4)C3)c3cc(Br)ccc32)C1,543.4620000000003,2.4884000000000004,1.0,4.0
CHEMBL5896585,inactive,4.583359492661719,C=CC(=O)N1CC(NC(=O)Cn2cc(CC(=O)N3CCCCC3CN3CCCCC3)c3cc(Br)ccc32)C1,584.5590000000003,3.3263000000000016,1.0,4.0
CHEMBL6006559,inactive,4.066512712151295,C=CC(=O)N1CC(NC(=O)Cn2cc(CC(=O)N3CCOC4CC(N(C)C)CCC43)c3cc(Br)ccc32)C1,586.5310000000003,2.1694000000000004,1.0,5.0
CHEMBL5892679,inactive,4.436518914605589,C=CC(=O)N1CC(NC(=O)Cn2cc(CC(=O)N3CCc4ccc(C(=O)O)cc4C3)c3cc(Br)ccc32)C1,579.4510000000001,2.7424000000000017,2.0,4.0
CHEMBL6042725,inactive,4.363512103646634,C=CC(=O)N1CC(NC(=O)Cn2cc(CC(=O)N3CCc4cn[nH]c4C3)c3cc(Br)ccc32)C1,525.4070000000002,1.7672999999999999,2.0,4.0
CHEMBL6009815,inactive,4.649751981665837,C=CC(=O)N1CC(NC(=O)Cn2cc(CC(=O)NCC3Cc4ccccc4CN3C)c3cc(Br)ccc32)C1,578.5110000000001,2.632200000000002,2.0,4.0
CHEMBL5845602,inactive,4.987162775294828,C=CC(=O)N1CC(NC(=O)Cn2cc(Cc3ccccc3)c3cc(Br)ccc32)C1,452.3520000000001,3.507600000000002,1.0,2.0
CHEMBL5750450,inactive,4.507239610973162,C=CC(=O)N1CC(NC(=O)Cn2cc(Cc3ccccc3)c3ccccc32)C1,373.4560000000001,2.7451000000000008,1.0,2.0
CHEMBL5776094,inactive,4.544698228342924,C=CC(=O)N1CC(NC(=O)Cn2cc(Cl)c3cc(Br)ccc32)C1,396.6720000000001,2.5702000000000007,1.0,2.0
CHEMBL5840640,active,6.585026652029182,C=CC(=O)N1CC(NC(=O)Cn2cc(I)c3cc(Br)cc(C)c32)C1,502.15000000000015,2.8298200000000016,1.0,2.0
